Date,Hour,Price_Bus_Avg,Price_Houston,Price_Hub_Avg,Price_North,Price_Panhandle,Price_South,Price_West,Load_Coast,Load_East,Load_FarWest,Load_North,Load_CentralNorth,Load_South,Load_CentralSouth,Load_West,Load_Total,Wind_SystemWide,Wind_Panhandle,Wind_Coast,Wind_South,Wind_West,Wind_North,Solar_SystemWide,Solar_CenterWest,Solar_NorthWest,Solar_FarWest,Solar_FarEast,Solar_SouthEast,Solar_CenterEast
2025-03-04,3,17.53,21.14,16.17,19.17,5.79,17.05,7.31,11111.87,1232.73,7223.22,1442.0,10521.33,3468.18,6351.24,943.44,42294.02,26165.36,3300.86,3161.74,2815.13,14923.22,1964.41,0.86,0.0,0.0,0.0,0.45,0.0,0.41
2025-03-04,4,15.81,18.69,14.41,17.65,4.51,14.87,6.43,11111.76,1265.37,7212.24,1435.24,10425.69,3382.88,6365.12,925.9,42124.19,25855.48,3643.93,3138.7,2687.53,14310.95,2074.37,0.87,0.0,0.0,0.0,0.45,0.0,0.42
2025-03-04,5,16.01,19.12,14.57,17.66,3.16,15.98,5.52,11356.95,1419.61,7151.07,1465.49,10570.37,3480.04,6281.7,930.62,42655.86,24096.96,3736.68,3341.61,2485.21,12556.1,1977.36,0.69,0.0,0.0,0.0,0.44,0.0,0.25
2025-03-04,6,21.31,25.62,19.76,22.75,6.35,22.36,8.30,11853.2,1397.48,7287.75,1515.62,10605.18,3586.97,6559.57,1002.29,43808.06,24834.27,3712.34,3593.0,2268.85,13635.74,1624.34,1.15,0.0,0.0,0.0,0.5,0.0,0.65
2025-03-04,7,28.84,32.09,26.78,31.00,12.13,29.79,14.24,12284.6,1579.4,7420.87,1576.47,10822.83,3733.72,6945.78,1141.63,45505.29,26316.22,3644.58,3478.49,1855.19,15638.67,1699.29,1.06,0.01,0.0,0.0,0.51,0.0,0.54
2025-03-04,8,26.43,31.39,23.84,29.25,6.27,27.10,7.60,12603.45,1549.27,7434.03,1608.58,11592.37,3735.38,6935.26,1045.3,46503.65,25207.12,3403.26,3097.86,1359.23,15481.71,1865.06,587.51,144.99,75.99,45.82,40.76,202.55,77.4
2025-03-04,9,22.03,31.43,19.52,24.54,-.03,22.55,-.43,12903.92,1422.41,7605.26,1645.41,11853.96,3738.21,6885.13,1045.4,47099.69,24307.53,3085.78,2610.03,1660.68,14978.36,1972.68,4342.21,655.84,211.37,565.95,857.98,1290.62,760.45
2025-03-04,10,17.78,32.07,16.43,18.34,-3.41,19.12,-3.79,13029.44,1478.57,7415.78,1671.03,12215.06,3937.02,6935.22,1052.96,47735.08,23852.87,2798.51,2432.66,2417.71,13945.48,2258.51,8229.4,767.11,333.69,758.25,2247.75,1884.12,2238.48
2025-03-04,11,14.59,29.21,13.43,15.38,-4.63,14.12,-5.00,12917.69,1521.99,7169.11,1588.7,12288.55,4165.32,7101.22,1042.03,47794.6,23115.43,3063.78,2371.87,2658.77,12610.42,2410.59,11391.66,864.68,349.64,1093.79,4869.58,1889.83,2324.14
2025-03-04,12,10.68,26.54,10.44,10.10,-5.65,10.71,-5.57,12681.07,1450.79,6931.39,1556.86,12411.0,4395.97,6998.46,904.97,47330.51,21940.37,2550.33,3083.29,2625.58,11545.86,2135.31,13004.27,625.27,531.82,1439.53,6684.77,1728.15,1994.73
2025-03-04,13,6.29,20.52,6.45,5.12,-7.14,7.02,-6.86,12560.0,1322.91,6988.89,1533.57,12313.57,4301.05,6916.71,820.46,46757.16,21579.19,2347.12,3190.35,2607.18,11794.49,1640.05,13132.25,536.88,729.15,1770.86,6244.7,1760.69,2089.97
2025-03-04,14,6.48,20.48,6.65,5.21,-6.50,7.60,-6.67,12748.54,1272.43,6760.31,1519.83,12326.12,4311.92,6794.04,880.37,46613.55,21360.07,2270.38,3395.34,2649.72,11772.19,1272.44,13004.51,477.58,894.94,1853.36,6287.73,1602.18,1888.72
2025-03-04,15,7.39,21.61,7.44,6.31,-6.81,8.29,-6.43,12861.26,1363.04,6787.1,1521.48,12614.21,4381.73,6815.82,953.8,47298.44,21321.44,2242.62,3211.23,2544.49,11962.36,1360.74,13682.46,488.39,1196.23,1949.72,6482.61,2076.48,1489.03
2025-03-04,16,8.05,22.26,7.97,7.04,-7.16,9.36,-6.78,12797.32,1470.37,6897.49,1578.55,12130.87,4451.8,6977.83,994.8,47299.02,21600.43,2166.94,3003.6,2448.09,12378.02,1603.78,12132.01,390.22,1191.44,1539.55,5313.03,2300.38,1397.39
2025-03-04,17,14.03,24.96,12.38,15.53,-5.86,14.04,-5.00,12935.06,1495.7,7104.36,1582.11,12487.88,4399.71,7205.34,884.83,48094.99,21952.03,2055.95,2947.7,2622.68,12808.73,1516.97,11116.92,365.59,1221.3,1342.11,5063.2,1753.68,1371.04
2025-03-04,18,21.94,30.52,19.51,24.35,-.94,22.68,.49,12831.08,1531.77,7094.74,1500.67,12777.78,4161.06,7426.27,905.62,48228.98,23584.68,2693.89,3076.22,2795.28,13368.7,1650.59,5394.82,241.29,465.49,869.97,2494.6,747.76,575.71
2025-03-04,19,47.01,50.29,45.50,48.63,29.41,47.35,35.73,12818.0,1597.37,7077.0,1514.22,13285.35,4065.9,7682.61,936.22,48976.66,24818.06,3202.87,3202.05,2798.48,13556.55,2058.11,392.28,23.76,41.1,162.83,97.72,40.23,26.64
2025-03-04,20,37.43,39.97,36.21,38.51,19.45,38.61,27.76,12801.96,1583.31,7163.29,1539.05,13685.83,4009.29,7837.83,993.53,49614.09,23185.76,3255.01,2761.83,2440.96,12651.54,2076.42,0.68,0.0,0.0,0.0,0.3,0.0,0.38
2025-03-04,21,34.82,36.77,34.43,34.72,17.87,36.66,29.58,12506.35,1534.76,7120.19,1503.94,13504.8,3836.22,7654.17,1044.79,48705.22,21746.12,3360.61,2315.05,2167.23,11669.37,2233.86,0.68,0.0,0.0,0.0,0.35,0.0,0.33
2025-03-04,22,32.22,33.86,32.73,31.00,16.83,34.05,31.99,12162.25,1454.6,7058.51,1517.33,13060.31,3713.83,7299.21,1014.69,47280.73,20307.21,3437.56,2266.34,1830.49,10446.32,2326.5,0.56,0.0,0.0,0.0,0.36,0.0,0.2
2025-03-04,23,28.66,29.04,29.72,26.72,14.93,30.86,32.26,11620.54,1443.52,7110.91,1558.78,12508.58,3554.45,6882.91,998.72,45678.39,19347.01,3457.66,1659.08,1403.9,10750.47,2075.9,0.52,0.0,0.0,0.0,0.38,0.0,0.14
2025-03-04,0,25.37,25.69,26.53,23.28,11.22,27.65,29.51,11123.49,1377.54,6820.54,1574.61,12099.95,3395.43,6440.56,1006.03,43838.15,18884.97,3335.74,1141.23,1352.13,10989.53,2066.34,0.66,0.0,0.0,0.0,0.48,0.0,0.18
2025-03-05,1,29.93,30.02,32.30,26.19,7.39,32.94,40.07,10809.96,1338.21,6724.84,1524.07,11653.28,3275.06,6187.65,1085.66,42598.73,18646.03,3219.66,1050.12,1274.63,10860.46,2241.16,0.69,0.0,0.0,0.0,0.49,0.0,0.2
2025-03-05,2,29.49,29.66,31.67,26.01,9.62,32.35,38.65,10457.28,1493.91,7086.73,1504.12,11401.83,3175.86,5978.13,1030.1,42127.95,18761.84,3122.36,881.59,1207.3,11312.0,2238.59,0.63,0.0,0.0,0.0,0.49,0.0,0.14
2025-03-05,3,29.26,29.45,31.28,26.08,11.57,31.81,37.76,10315.15,1531.52,7365.69,1575.7,11233.18,2974.62,5858.45,799.43,41653.72,19144.18,2965.46,890.3,1215.71,11660.99,2411.72,0.62,0.0,0.0,0.0,0.49,0.0,0.13
2025-03-05,4,28.69,28.73,30.52,25.99,15.31,30.36,37.02,10147.07,1441.01,7317.91,1521.46,11255.15,2664.13,5665.16,793.48,40805.37,18457.21,2928.94,1074.69,1166.59,10943.04,2343.95,0.66,0.0,0.0,0.0,0.53,0.0,0.13
2025-03-05,5,30.39,30.31,32.04,28.15,18.39,31.30,38.38,10269.23,1434.51,7206.09,1615.06,11630.85,2700.33,5789.82,831.76,41477.67,17675.59,3067.41,1125.41,1358.28,9802.11,2322.38,0.65,0.0,0.0,0.0,0.52,0.0,0.13
2025-03-05,6,33.63,33.52,34.88,32.10,24.61,33.73,40.17,10700.12,1547.0,7228.02,1622.63,12686.27,2845.33,6102.88,883.39,43615.63,16661.34,2647.07,1225.89,1152.29,9319.15,2316.94,0.68,0.0,0.0,0.0,0.54,0.0,0.14
2025-03-05,7,56.85,56.29,57.71,55.93,50.36,56.65,61.97,11296.86,1743.98,7267.56,1707.3,14147.76,3114.28,6798.61,967.73,47044.08,14402.24,1887.18,1145.62,998.72,8084.47,2286.25,17.71,0.04,0.0,0.0,15.17,0.64,1.86
2025-03-05,8,44.37,43.53,45.23,43.57,39.65,43.64,50.16,11392.98,1760.45,7364.58,1488.41,14795.9,3233.73,7117.85,1018.35,48172.23,13703.73,1516.63,1287.3,886.53,7868.14,2145.13,4537.29,302.89,211.57,357.16,2563.92,387.66,714.09
2025-03-05,9,22.27,24.99,22.63,21.77,21.28,21.91,21.87,11995.71,1671.21,7801.94,1544.81,14840.44,3454.89,7202.33,1263.06,49774.39,10746.44,1090.99,1207.54,1027.8,5586.48,1833.63,18530.39,1666.37,1266.69,2847.48,8443.88,1894.53,2411.44
2025-03-05,10,17.87,22.39,18.36,17.36,17.24,16.46,17.24,12198.17,1712.84,7824.9,1514.96,14734.09,3392.66,7198.04,1303.2,49878.87,11592.41,891.62,1641.4,1181.72,6060.19,1817.48,21072.95,2149.97,1573.19,4226.1,8052.64,2519.11,2551.94
2025-03-05,11,16.14,22.11,16.84,15.33,15.07,14.60,15.34,11989.0,1555.87,7452.58,1344.88,14279.06,3400.96,6905.03,1241.22,48168.6,9926.62,676.67,1763.85,931.68,4860.11,1694.31,21417.75,2186.22,1584.48,4352.19,8038.39,2669.23,2587.24
2025-03-05,12,18.00,22.38,18.49,17.54,17.32,16.47,17.57,11983.66,1533.27,7273.48,1354.84,13625.05,3337.07,6566.85,1275.68,46949.89,7488.13,636.12,1661.39,479.71,3132.91,1578.0,22906.68,2142.15,1690.23,4294.78,9220.4,2758.92,2800.2
2025-03-05,13,21.36,24.87,21.71,21.11,21.01,19.80,21.06,11996.19,1414.42,7189.8,1364.41,13178.89,3336.99,6533.98,1197.51,46212.19,5574.89,409.59,1579.18,308.31,1942.95,1334.86,23914.44,2182.91,1805.05,4300.35,9841.39,2785.98,2998.76
2025-03-05,14,23.23,25.42,23.40,23.30,23.29,21.67,23.19,12119.17,1369.92,7223.74,1342.68,12897.54,3467.94,6599.47,1213.9,46234.38,4715.99,416.38,1434.93,348.98,1411.35,1104.35,24131.59,2182.31,1802.25,4316.41,9958.89,2790.29,3081.44
2025-03-05,15,24.51,26.43,24.63,24.62,24.64,23.07,24.41,12002.84,1345.62,7120.99,1413.26,12594.2,3600.17,6677.87,1160.03,45914.98,4075.32,445.3,1220.46,341.51,1100.91,967.14,24151.92,2193.22,1808.82,4357.78,9920.4,2787.87,3083.83
2025-03-05,16,24.46,26.73,24.65,24.45,24.45,23.12,24.31,12044.72,1352.06,7082.22,1364.83,12418.68,3836.69,6873.92,1160.27,46133.4,3769.0,513.27,1177.8,236.22,986.57,855.14,23989.33,2195.94,1810.31,4346.12,9803.89,2741.4,3091.67
2025-03-05,17,28.08,28.92,28.09,28.30,28.39,27.02,28.10,12283.17,1344.99,7110.59,1537.06,12597.97,3816.77,7154.04,1180.79,47025.37,3581.25,704.25,1216.1,149.77,944.95,566.18,22324.35,2118.23,1772.2,4018.98,8930.58,2556.61,2927.75
2025-03-05,18,50.25,50.30,50.20,50.60,50.56,49.15,50.75,12253.71,1479.02,7096.85,1597.87,12651.58,3732.73,7433.67,1178.98,47424.4,4199.68,1099.28,1181.93,502.41,1060.15,355.91,11288.91,1345.32,1134.67,2166.1,3896.56,1353.01,1393.25
2025-03-05,19,83.39,80.07,84.13,84.37,87.67,77.29,94.78,12276.88,1561.97,6561.23,1586.59,13189.55,3694.02,7649.42,1102.21,47621.86,4881.15,1333.86,1009.16,1055.74,1357.96,124.43,812.14,102.05,87.9,320.2,136.45,98.15,67.39
2025-03-05,20,61.75,60.38,62.24,62.24,57.64,58.17,68.15,12324.84,1650.84,6331.55,1595.25,13692.32,3717.73,7741.84,1080.88,48135.25,7738.15,1867.66,1216.26,1820.66,2738.53,95.04,0.39,0.0,0.0,0.0,0.3,0.0,0.09
2025-03-05,21,51.84,51.60,52.54,51.26,43.80,50.98,56.33,12143.78,1701.33,6702.89,1708.68,13729.15,3705.65,7607.28,1025.25,48324.0,11979.65,2712.35,1557.52,2147.11,5443.74,118.93,0.4,0.0,0.0,0.0,0.31,0.0,0.09
2025-03-05,22,31.70,31.78,32.66,30.30,16.52,32.54,36.02,11935.9,1778.58,7095.99,1735.99,13520.71,3570.43,7313.07,952.85,47903.53,15882.88,3357.36,1627.83,2296.82,8476.64,124.23,0.39,0.0,0.0,0.0,0.3,0.0,0.09
2025-03-05,23,29.62,29.81,29.59,29.56,17.00,29.91,29.10,11461.3,1737.17,7194.32,1689.62,12981.28,3312.37,6875.4,831.29,46082.74,18276.09,3650.62,1632.89,2253.12,10457.91,281.55,0.49,0.0,0.0,0.0,0.35,0.0,0.14
2025-03-05,0,27.88,28.51,27.33,28.50,13.02,27.99,24.33,11058.81,1713.91,7223.41,1750.06,12465.53,3090.1,6476.85,823.71,44602.38,20386.9,3707.97,1690.13,2443.84,11990.78,554.18,0.83,0.0,0.0,0.0,0.38,0.0,0.45
2025-03-06,1,23.56,26.49,22.15,25.30,6.10,23.05,13.75,10775.78,1630.8,7224.84,1704.12,12209.8,3104.63,6302.99,804.51,43757.47,22749.93,3787.27,2114.38,2672.61,13485.09,690.58,1.03,0.0,0.0,0.0,0.45,0.0,0.58
2025-03-06,2,20.32,24.07,18.53,22.56,2.86,19.53,7.96,10657.85,1748.71,7299.88,1752.67,12477.16,2982.84,6173.24,863.48,43955.82,23926.73,3733.06,2142.64,2666.42,14409.67,974.94,0.96,0.0,0.0,0.0,0.5,0.0,0.46
2025-03-06,3,18.82,21.66,16.77,21.42,2.85,18.14,5.85,10725.05,1775.37,7454.17,1682.87,12567.42,2964.15,6063.78,884.69,44117.5,24221.76,3293.5,1835.86,2716.25,15060.61,1315.54,0.9,0.0,0.0,0.0,0.5,0.0,0.4
2025-03-06,4,20.31,24.96,18.13,23.06,1.66,19.33,5.19,10744.96,1666.09,7381.45,1663.1,12304.32,2896.46,6106.53,987.85,43750.75,23835.44,2580.63,1862.05,2733.48,15257.61,1401.67,0.94,0.0,0.0,0.0,0.5,0.0,0.44
2025-03-06,5,24.31,27.29,21.24,28.34,2.00,23.06,6.26,10846.6,1740.08,7231.11,1669.79,12607.17,2862.83,6160.92,937.61,44056.12,24080.28,2380.84,2162.85,2754.74,15187.92,1593.93,1.0,0.0,0.0,0.0,0.51,0.0,0.49
2025-03-06,6,36.09,38.49,32.80,40.52,13.86,34.45,17.74,11362.99,1806.1,7188.77,1757.45,13593.65,3014.32,6607.89,1074.55,46405.72,24450.11,2376.85,2295.62,2792.72,15317.9,1667.02,1.02,0.0,0.0,0.0,0.5,0.0,0.52
2025-03-06,7,46.31,49.01,41.92,52.52,20.22,43.05,23.12,12125.77,1968.63,7243.91,1827.71,15043.19,3260.56,7440.02,1179.24,50089.02,24228.87,2274.01,2367.82,2859.04,14951.26,1776.74,33.38,0.08,0.0,0.0,29.73,1.48,2.09
2025-03-06,8,34.85,43.16,32.84,36.37,15.57,37.05,14.76,12405.5,2028.19,7365.34,1827.4,15477.49,3356.02,7822.46,1247.72,51530.12,24832.86,2214.75,2724.93,2869.81,15222.16,1801.21,3577.96,39.96,40.34,76.8,2511.48,413.33,496.05
2025-03-06,9,22.97,31.95,21.16,24.78,6.01,22.91,5.02,12453.02,1965.82,7475.11,1828.91,15230.48,3663.35,7585.29,1247.84,51449.82,25181.56,2851.75,2691.38,2668.05,15197.97,1772.41,9910.34,160.37,215.59,400.69,6105.07,1692.33,1336.29
2025-03-06,10,15.14,24.88,13.68,16.97,.74,13.25,-.39,12521.31,1679.2,7628.47,1655.53,14578.57,3707.73,7375.79,1252.03,50398.62,25397.81,3064.28,2942.86,2583.66,15262.24,1544.77,11756.42,233.34,385.3,636.69,7369.99,1550.3,1580.8
2025-03-06,11,6.56,17.93,6.31,7.04,-2.02,3.55,-3.26,12439.04,1598.64,7432.17,1643.9,14128.77,3698.79,7177.34,1220.4,49339.05,24497.01,2495.4,2720.64,2670.44,15104.49,1506.04,12458.18,183.69,579.82,1067.74,7717.55,1219.93,1689.45
2025-03-06,12,4.13,17.64,4.43,3.69,-4.71,1.56,-5.18,12338.54,1508.12,7324.39,1685.86,13781.73,3658.82,6877.48,1335.09,48510.01,24621.36,2532.88,2683.58,2681.55,15175.58,1547.77,11930.88,300.65,665.16,986.1,7292.49,1195.33,1491.15
2025-03-06,13,2.20,17.01,2.84,1.14,-6.86,.10,-6.91,12437.17,1555.91,7212.8,1620.53,13316.11,3684.85,6737.99,1243.7,47809.06,24673.85,2386.08,2722.22,2748.32,15168.86,1648.37,11431.92,293.06,688.84,1005.57,6707.79,1089.26,1647.4
2025-03-06,14,2.56,17.07,3.15,1.55,-6.90,.61,-6.64,12224.26,1410.74,7122.6,1589.44,13092.63,3832.49,6757.93,1100.45,47130.55,24820.75,2459.77,2816.36,2757.86,15055.91,1730.85,10625.81,149.59,720.51,845.93,6353.28,1185.35,1371.15
2025-03-06,15,3.61,17.34,4.04,2.54,-6.86,2.81,-6.54,12171.14,1354.66,7133.55,1589.13,12874.89,3947.87,6860.87,1084.03,47016.12,24959.39,2425.1,2847.03,2765.36,15149.53,1772.37,10319.25,190.4,607.37,903.6,6256.97,1044.19,1316.72
2025-03-06,16,9.42,20.73,8.82,10.01,-3.79,7.79,-3.27,11947.77,1426.32,7127.14,1562.18,12672.81,4058.23,7002.9,1051.88,46849.23,25335.24,2438.64,3012.51,2860.61,15197.28,1826.2,9966.36,197.02,420.81,920.35,6064.28,1099.88,1264.02
2025-03-06,17,11.79,21.68,10.87,12.71,-2.02,10.78,-1.69,12098.34,1404.85,7228.96,1575.17,12843.82,4096.36,7250.54,1050.45,47548.49,26201.02,2508.24,3119.46,2992.5,15526.44,2054.38,9236.42,133.72,308.53,646.97,5662.52,1329.83,1154.85
2025-03-06,18,21.31,25.64,18.97,23.64,3.64,22.87,3.72,12102.14,1537.4,7209.18,1582.54,13088.02,4118.8,7464.44,1078.35,48180.86,26950.38,2566.31,3392.95,3082.47,15614.79,2293.86,4951.7,83.97,126.89,554.56,2643.18,873.63,669.47
2025-03-06,19,42.01,45.83,39.20,45.12,21.98,42.89,22.95,12190.92,1611.53,7285.8,1582.78,13499.16,4064.22,7646.39,1116.34,48997.14,27538.6,2677.44,3476.87,2996.61,15876.6,2511.08,355.29,13.82,21.22,136.59,97.33,51.17,35.16
2025-03-06,20,39.45,42.97,36.35,43.01,17.34,40.07,19.35,12346.2,1675.36,7399.09,1657.75,13799.89,4049.43,7790.16,1131.91,49849.78,27804.48,2682.05,3407.18,2970.79,16120.74,2623.72,0.61,0.0,0.0,0.0,0.18,0.0,0.43
2025-03-06,21,37.25,40.74,34.53,40.11,15.52,38.67,18.61,12180.64,1608.21,7402.6,1642.68,13816.88,3979.73,7686.44,1116.43,49433.61,27833.89,2692.98,3389.43,2972.36,16107.48,2671.64,0.74,0.0,0.0,0.0,0.2,0.0,0.54
2025-03-06,22,28.05,31.29,26.10,29.85,10.00,29.91,13.36,11900.25,1652.51,7378.88,1604.97,13375.65,3923.7,7404.12,1098.1,48338.17,27838.17,2840.56,3329.75,3004.49,16073.51,2589.86,0.71,0.0,0.0,0.0,0.28,0.0,0.43
2025-03-06,23,27.84,30.09,25.96,29.80,10.38,28.96,15.00,11530.77,1607.65,7364.44,1562.56,12580.9,3650.67,7039.07,1058.43,46394.49,27903.12,2912.85,3469.36,3020.82,15842.27,2657.82,0.44,0.0,0.0,0.0,0.35,0.0,0.09
2025-03-06,0,26.22,28.45,24.53,28.15,9.92,26.54,15.00,11046.65,1510.13,7415.11,1504.29,11744.11,3532.71,6508.1,947.62,44208.73,27746.49,2737.59,3527.14,2958.68,15836.83,2686.25,0.5,0.0,0.0,0.0,0.41,0.0,0.09
2025-03-07,1,21.94,24.18,19.88,24.64,.18,21.05,9.65,10955.7,1392.29,7435.03,1536.92,11212.48,3531.8,6213.47,904.04,43181.73,27353.35,3013.32,3477.59,2894.95,15328.55,2638.94,0.55,0.0,0.0,0.0,0.47,0.0,0.08
2025-03-07,2,20.85,22.72,19.19,23.05,.35,20.01,10.99,10799.11,1358.26,7489.91,1602.19,11078.59,3480.42,6184.58,919.46,42912.53,26866.09,3596.78,3304.91,2907.37,14421.45,2635.58,0.59,0.0,0.0,0.0,0.5,0.0,0.09
2025-03-07,3,25.48,26.99,24.49,26.83,5.83,24.75,19.38,10561.95,1510.51,7407.79,1456.81,10658.8,3340.54,5855.26,936.93,41728.58,25086.3,3354.07,3229.58,2767.65,13044.66,2690.34,0.64,0.0,0.0,0.0,0.55,0.0,0.09
2025-03-07,4,25.39,26.71,24.83,26.14,8.98,25.02,21.45,10486.59,1434.03,7299.84,1454.76,10540.98,3110.69,5727.14,988.08,41042.11,22931.42,3333.35,3036.17,2194.26,11686.43,2681.21,0.63,0.0,0.0,0.0,0.54,0.0,0.09
2025-03-07,5,28.86,29.61,29.54,28.12,14.19,28.32,32.11,10588.82,1387.06,7119.11,1383.6,10567.58,3016.75,5800.68,995.02,40858.62,20788.29,3254.55,2403.86,2246.75,10313.22,2569.91,0.63,0.0,0.0,0.0,0.54,0.0,0.09
2025-03-07,6,40.17,40.59,41.07,39.16,27.71,39.67,44.86,11006.27,1447.48,6754.75,1474.84,11152.57,3103.89,6096.66,1035.74,42072.2,18712.58,3279.27,2096.53,1913.71,9018.4,2404.67,0.66,0.0,0.0,0.0,0.57,0.0,0.09
2025-03-07,7,45.34,46.08,46.20,44.37,33.44,44.78,49.58,11536.63,1503.05,6626.24,1517.91,12139.62,3236.86,6643.9,1022.4,44226.61,17331.58,3347.62,1958.43,1668.32,8311.68,2045.53,9.47,0.0,0.0,0.0,7.83,1.38,0.26
2025-03-07,8,48.83,49.69,49.23,48.41,40.48,48.32,50.52,11747.71,1595.38,6538.97,1563.01,12567.29,3303.07,6946.18,1104.24,45365.85,16624.92,3271.61,1874.86,1633.92,7840.8,2003.73,1717.14,109.37,211.0,352.0,788.24,160.15,96.38
2025-03-07,9,26.82,27.57,26.78,26.85,24.66,26.74,25.95,12035.61,1586.53,7137.02,1687.8,12770.92,3565.72,7081.15,1160.01,47024.75,14236.0,2877.16,2024.3,1266.95,6366.76,1700.83,8169.73,1186.13,1218.29,2784.55,1969.79,475.6,535.37
2025-03-07,10,22.62,24.58,22.48,22.70,18.87,22.55,20.09,12483.89,1641.6,7482.66,1657.62,12913.55,3710.3,7195.98,1195.93,48281.53,12259.11,2527.96,2721.77,807.67,5030.54,1171.17,13526.2,1884.85,1733.31,4145.2,3306.44,1079.74,1376.66
2025-03-07,11,22.64,25.72,22.58,22.44,17.77,23.07,19.10,12898.81,1593.16,8183.48,1688.15,12945.3,3995.99,7190.59,1241.76,49737.23,13020.89,2585.49,2781.86,564.76,6278.72,810.06,16212.28,2061.09,1664.84,4276.67,4596.22,1740.68,1872.78
2025-03-07,12,22.16,26.60,22.32,21.07,16.17,24.61,17.00,13255.07,1554.61,7995.87,1627.06,13055.46,4005.58,7221.11,1103.47,49818.23,11433.79,2358.74,2384.35,366.62,5664.26,659.82,17701.52,2146.36,1797.18,4290.09,5415.95,1869.8,2182.14
2025-03-07,13,23.84,28.48,24.35,22.08,19.20,27.09,19.75,13284.89,1560.67,7760.88,1615.72,13144.1,4143.76,7504.59,1117.39,50131.98,9002.12,1731.39,1708.39,299.55,4846.28,416.51,19174.55,2152.08,1783.91,4260.72,6443.74,2210.56,2323.54
2025-03-07,14,28.97,33.76,29.59,27.10,24.69,32.12,25.39,13317.98,1393.76,7395.42,1580.62,13014.01,4235.4,7958.81,1012.96,49908.96,7542.72,1115.69,1003.04,231.08,4835.68,357.23,19842.03,2148.18,1808.91,4256.95,6941.96,2419.25,2266.78
2025-03-07,15,35.37,41.84,36.44,32.58,31.45,39.59,31.75,13249.51,1398.27,7348.44,1604.47,13227.48,4318.79,8372.13,1052.24,50571.33,6357.93,740.49,705.96,179.18,4456.36,275.94,20400.69,2160.82,1820.18,4301.82,7248.66,2464.47,2404.74
2025-03-07,16,35.46,41.10,36.41,33.02,32.06,39.08,32.45,13433.89,1508.66,7398.6,1641.0,13361.62,4385.23,8664.41,1218.41,51611.83,4955.94,498.73,700.38,325.06,3259.77,172.0,20369.0,2149.38,1832.43,4323.95,7321.41,2374.11,2367.72
2025-03-07,17,38.99,40.67,39.26,38.47,38.45,39.35,38.55,13473.47,1538.74,7431.0,1647.62,13512.25,4414.17,8889.4,1412.79,52319.43,4613.58,568.69,937.11,728.39,2261.34,118.05,17682.8,2000.94,1570.08,4165.34,5631.87,2192.96,2121.61
2025-03-07,18,65.12,65.69,65.48,64.47,65.14,65.81,65.93,13533.02,1549.06,7359.42,1633.97,13312.17,4409.25,9000.7,1546.18,52343.75,6068.23,1178.44,1404.56,1138.15,2274.23,72.85,9046.06,1194.22,711.84,2801.18,2187.29,1147.53,1004.0
2025-03-07,19,131.13,131.32,132.16,130.20,128.30,129.73,137.38,13382.28,1527.12,6795.01,1529.05,13023.03,4337.16,8777.27,1744.55,51115.47,7368.88,1561.52,1717.51,1373.57,2605.27,111.01,758.82,99.64,91.97,364.76,84.39,71.94,46.12
2025-03-07,20,101.18,101.74,102.25,101.25,87.35,95.67,110.34,13176.03,1589.82,6618.97,1309.05,12898.23,4276.91,8650.5,1615.46,50134.96,9035.21,890.26,1994.93,1763.58,4028.1,358.34,0.16,0.0,0.0,0.0,0.09,0.0,0.07
2025-03-07,21,58.96,59.53,61.50,56.14,32.20,57.61,72.74,12907.04,1546.96,6781.55,1440.93,12586.65,4466.35,8444.43,1530.79,49704.71,13297.84,1130.32,2553.05,2304.35,6073.01,1237.11,0.14,0.0,0.0,0.0,0.08,0.0,0.06
2025-03-07,22,47.54,47.72,50.07,44.13,10.91,47.95,60.47,12642.99,1562.1,6752.85,1472.17,12167.67,4364.26,8049.93,1500.29,48512.27,16435.49,1450.89,2996.88,2479.88,7564.78,1943.06,0.16,0.0,0.0,0.0,0.08,0.0,0.08
2025-03-07,23,44.20,44.57,47.01,40.17,.45,46.02,57.30,12284.04,1438.42,6908.21,1404.58,11954.37,3952.35,7610.51,1348.97,46901.45,18242.8,1872.59,3299.69,2148.72,8775.07,2146.73,0.12,0.0,0.0,0.0,0.09,0.0,0.03
2025-03-07,0,39.03,39.29,41.64,35.24,3.53,41.01,51.02,11883.99,1408.45,7201.28,1374.18,11284.54,3767.96,7169.73,1192.24,45282.37,20887.47,2591.3,3385.14,2005.81,10973.16,1932.06,0.15,0.0,0.0,0.0,0.1,0.0,0.05
2025-03-08,1,31.30,31.65,33.44,28.02,11.68,33.57,40.53,11604.62,1481.3,7026.17,1347.56,10701.19,3617.4,6773.04,1084.78,43636.07,22648.13,2729.14,3336.34,1932.99,12956.21,1693.45,0.17,0.0,0.0,0.01,0.12,0.0,0.04
2025-03-08,2,26.83,27.15,28.02,24.96,16.74,28.24,31.73,11267.89,1500.06,7150.32,1356.81,10346.07,3498.65,6531.07,1094.73,42745.59,22676.46,2633.71,2954.03,1750.71,13689.47,1648.54,0.29,0.0,0.0,0.0,0.12,0.0,0.17
2025-03-08,3,26.23,26.58,27.17,24.69,18.97,27.53,29.89,10930.34,1325.99,7587.44,1335.25,9928.02,3249.31,6290.18,1035.58,41682.11,22412.2,2383.25,2434.18,1282.53,14549.02,1763.22,0.58,0.0,0.0,0.0,0.22,0.0,0.36
